_record_id,_title,_server_updated_at,_updated_by,_geometry,_latitude,_longitude,site_id,act_codes,access_id,site_name,site_label,site_address,site_description,hours_info,open_close_date,fee,public_transit,public_transit_description,url_public,site_manager,phone_site_manager,email_site_manager,accessibility_description,safety,use_limits,program_yn,program_name,program_description,program_url,program_contact,amenities_description,bike_path_accessible,restrooms,changing_station,food,drinking_water,walking_trails,equipment_rental,boat_launch_yn,parking,parking_descripton,wheelchair_access_restrooms,wheelchair_access_trails,swim_yn,fish_yn,hpbl_yn,mpbl_yn,boat_cleaning_requirements,site_name_photo_01,site_name_photo_02,site_name_photo_03,photo_credits,owner,owner_type,water_quality_monitoring,typology,lat,long,near_cso,cso_label
14498a62-b987-4ff8-9339-d92c6334fa0c,"Palisades Interstate Park, Palisades Pkwy, Henry Hudson Dr, Englewood Cliffs",2024-04-18 17:38:53 UTC,Sara Eichner,SRID=4326;POINT(-73.91900782 40.95395538),40.95395538,-73.91900782,647381,"FISH,HPBL,MPBL","396, 1143, 1134, 165, 166, 1124, 1125, 1128, 1131, 1116, 1151, 226, 1098, 473, 13, 14, 1149",Palisades Interstate Park,,"Palisades Pkwy, Henry Hudson Dr, Englewood Cliffs","Alpine Scenic Lookout, Rockefeller Lookout, Palisades Interstate Park, trail leads down to the water, Palisades Interstate Park; walking trails, picnic tables,  NJ Headquarters of Palisades Interstate Park, parking and boat ramp use by permit only",,,,,,www.njpalisades.org,PIP - NJ Section,,"mail@njpalisades.org, mail@njpalisades.org",,"Obstructions, mud flats and rocks at various locations along riverfront; currents can be swifft at peak tidal flow; considerable boat traffic., Obstructions, mud flats and rocks at various locations along riverfront; currents can be swifft at peak tidal flow",Closed in winter,,,,,,,,Y,,Y,Y,,,Y,Y,,,,,,,,,,,,,Palisades Interstate Park Commission,PIP - NJ Section,,,40.95395538,-73.91900782,1,
354a485e-19a2-4d8e-8f42-5e930e78d678,"Maxwell Place Park, Sinatra Dr North & 12Th St, Hoboken",2024-04-18 17:38:53 UTC,Sara Eichner,SRID=4326;POINT(-74.0234536 40.74907051),40.74907051,-74.0234536,647309,"FISH,HPBL","102, 510, 231, 024, 234",Maxwell Place Park,,"Sinatra Dr North & 12Th St, Hoboken",Hudson River Waterfront Walkway,,,,,,www.hobokennj.gov/location/maxwell-place-park,,,"info@pier13hoboken.com
,Jon@hobokencoveboathouse.org",,"Watch for commercial traffic, wakes",,Y,"Hoboken Cove Community Boathouse, Ke Aloha Outrigger",,https://sites.google.com/hobokencoveboathouse.org/hccb/home,"Hoboken Cove Community Boathouse, Ke Aloha Outrigger",,,,,Y,Y,,,,Y,,,,,,,,,,,,,NJ Local Government,,,,40.74907051,-74.0234536,1,
6bcde7d4-8534-448a-b441-170ca46f35fb,"Monmouth Cove Marina, 200 Port Monmouth Rd, Port Monmouth NJ",2024-04-18 17:38:53 UTC,Sara Eichner,SRID=4326;POINT(-74.10189785 40.44058142),40.44058142,-74.10189785,647272,MPBL,732,Monmouth Cove Marina,,"200 Port Monmouth Rd, Port Monmouth NJ","Full service marina - There are 155 wet slips (six for personal watercraft) supplied with electricity and water, concrete floating docks and a fuel dock; transient dockage is available. The marina also offers 82-rack storage bunks (dry slips), May-October, as well as winter storage. There are two marine travel lifts, 15-ton and 25-ton, on site. Office hours are 8 a.m.-4:30 p.m. See our May 2021-April 2022 fees & May 2022-April 2023 fees",Open Daily 8:00 AM-4:30 PM,All Year,,Y,,www.monmouthcountyparks.com/page.aspx?Id=2533,Chet Scalzo,732-495-9440,chet.scalzo@co.monmouth.nj.us,,,,,,,,,"Picnic tables, grills, showers",N,Y,Y,,Y,,,Y,Y,,Y,,,,,,,,,,,Monmouth County Park System,Monmouth County Park System,,Marina,40.44058142,-74.10189785,,
a98065ce-9bc0-4aba-9ce6-87606087abe7,"Overpeck County Park, 50 Fort Lee Rd, Leonia, Challenger Rd",2024-04-18 17:38:53 UTC,Sara Eichner,SRID=4326;POINT(-74.00042162 40.87057887),40.87057887,-74.00042162,647264,"FISH,HPBL,MPBL","3, 921, 008",Overpeck County Park,,"50 Fort Lee Rd, Leonia, Challenger Rd","Overpeck County Park, walking and biking trails, benches, and athletic fields",,,,,,www.co.bergen.nj.us/parks-recreation-areas/overpeck-county-park,"Hugh Carola
",,"jens@jensrasmussen.info
,",,,,Y,"Bergen County Rowing Center, Hackensack Riverkeeper, East River CREW",,"https://www.bcrowingacademy.org, https://www.hackensackriverkeeper.org/activities-and-events/canoeing-kayaking/","Bergen County Rowing Center, Hackensack Riverkeeper, East River CREW",,,Y,,Y,Y,,,,Y,,,,,,,,,,,,,NJ Local Government,,,,40.87057887,-74.00042162,0,
f6717aa0-5e8e-40a5-adc9-0046592f5928,"Idlewild Park, Huxley & Craft Aves, Rosedale",2024-04-18 17:38:53 UTC,Sara Eichner,SRID=4326;POINT(-73.73609067 40.64067533),40.64067533,-73.73609067,647148,"HPBL,MPBL",254,Idlewild Park,,"Huxley & Craft Aves, Rosedale",,,,,,,,,,,,Launching is difficult at low tide due to extensive mud flats; and the ramp can be slippery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYC Parks,,,,40.64067533,-73.73609067,0,
ee5ebf87-576c-4d6e-b8ac-982abcf264e9,Stony Point Battlefield State Historic Site,2024-04-18 17:38:52 UTC,Sara Eichner,SRID=4326;POINT(-73.97366278 41.24145542),41.24145542,-73.97366278,647126,HPBL,896,Stony Point Battlefield State Historic Site,,,and cultural resource.,,,,,,,,,,,,,Y,,,https://parks.ny.gov/boating/,,,,Y,,,,Y,,Y,,,,,,,,,,,,,,,,,,41.24145542,-73.97366278,0,
029118eb-142a-41cc-8a08-b7adc736d10e,"Bear Mountain State Park Fishing Pier, Rte 9W, South of Bear Mountain Circle",2024-04-18 17:38:52 UTC,Sara Eichner,SRID=4326;POINT(-73.99400171 41.30193531),41.30193531,-73.99400171,647000,FISH,52,Bear Mountain State Park Fishing Pier,,"Rte 9W, South of Bear Mountain Circle",,,,,,,,,,,,,Walk-in,,,,,,,,Y,,,,,,Y,Y,,,,,,,,,,,,,,State Park,,,41.30193531,-73.99400171,,
4498c09f-e9d5-49e4-b5f9-1ef308198472,"Liberty State Park, 200 Morris Pasin Dr, Jersey City",2024-04-18 17:38:52 UTC,Sara Eichner,SRID=4326;POINT(-74.05129604 40.70353665),40.70353665,-74.05129604,646991,"FISH,HPBL,MPBL","29, 912, 791, 280, 157, 300, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000",Liberty State Park,,"200 Morris Pasin Dr, Jersey City","Picnic area, car top boat ramp, benches, trash cans. Man-made site. Private marina on Hudson River Walkway",,,,Y,"Bergen Light Rail, Hudson",www.nj.gov/dep/parksandforests/parks/liberty.html#launch,"Robert Rodriguez, Superintendent",,,,"Mudflats at low tide off Caven Point Beach to the south, heavy power boat use, and security zones and steady ferry traffic all year at Liberty and Ellis Islands.",,Y,Liberty State Park,,,Liberty State Park,,,Y,,Y,Y,,,,Y,,,,,,,,,,,,,NJ DEP,,,,40.70353665,-74.05129604,1,
9cbc8bcb-84cc-4a4f-8039-45d6375470da,Cortlandt Waterfront Park,2024-04-18 17:38:52 UTC,Sara Eichner,SRID=4326;POINT(-73.95897286 41.24981759),41.24981759,-73.95897286,646890,FISH,814,Cortlandt Waterfront Park,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,Y,,,,,,,,,,,,,,,,,,41.24981759,-73.95897286,,
17dc5b56-c1c3-4174-9512-3a3a91346593,"Buchanan Boat Launch, Rte 9A, West on Bleakley Ave, Right at fork to John Walsh blvd, Follow signs for park",2024-04-18 17:38:52 UTC,Sara Eichner,SRID=4326;POINT(-73.94109902 41.27585274),41.27585274,-73.94109902,646763,FISH,768,Buchanan Boat Launch,,"Rte 9A, West on Bleakley Ave, Right at fork to John Walsh blvd, Follow signs for park",,Day,,,,,,,,,,,Seasonal,,,,,,,,Y,,,,,,Y,Y,,,,,,,,,,,,,,Municipality,,,41.27585274,-73.94109902,,
5083f182-ac6f-4633-bd4f-a464de3305cb,"Dobbs Ferry Waterfront Park, 11 Station Plaza, Dobbs Ferry",2024-04-18 17:38:52 UTC,Sara Eichner,SRID=4326;POINT(-73.88045162 41.01217101),41.01217101,-73.88045162,646726,"FISH,HPBL",772,Dobbs Ferry Waterfront Park,,"11 Station Plaza, Dobbs Ferry",,,,,Y,Metro North: Dobbs Ferry,dfwaterfrontpark.org,,,,,,,,,,,,,,Y,,Y,,,,Y,Y,,,,,,,,,,,,,Dobbs Ferry,Municipality,,,41.01217101,-73.88045162,1,
ddd2fc3b-a6b1-48d6-903c-f2a6bc249dea,"Oscawana Island Park, Rte 9A, West in Furnance Dock Rd",2024-04-18 17:38:52 UTC,Sara Eichner,SRID=4326;POINT(-73.92621078 41.22674135),41.22674135,-73.92621078,646671,FISH,780,Oscawana Island Park,,"Rte 9A, West in Furnance Dock Rd",,,,,,,,,,,,,Walk-in,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,Croton-on-Hudson,Municipality,,,41.22674135,-73.92621078,,
e40bc49b-5c56-4821-ab67-dab80b1f6d08,Oscawana Island Park,2024-04-18 17:38:52 UTC,Sara Eichner,SRID=4326;POINT(-73.92640475 41.23021689),41.23021689,-73.92640475,646661,FISH,876,Oscawana Island Park,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,41.23021689,-73.92640475,,
1fb6084c-cb8f-4b37-990d-7959be046308,"Tarrytown Marina, 236 West Main St, Tarrytown, NY 10591",2024-04-18 17:38:52 UTC,Sara Eichner,SRID=4326;POINT(-73.86660163 41.07331032),41.07331032,-73.86660163,646347,MPBL,787,Tarrytown Marina,,"236 West Main St, Tarrytown, NY 10591",,,,,Y,Metro North: Tarrytown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,41.07331032,-73.86660163,,
5dbeaffa-3616-4186-87a1-727ac2822049,"Irvington Scenic Hudson Park, 29 Bridge St, Irvington",2024-04-18 17:38:52 UTC,Sara Eichner,SRID=4326;POINT(-73.87453396 41.03740523),41.03740523,-73.87453396,646319,"FISH,HPBL",777,Irvington Scenic Hudson Park,,"29 Bridge St, Irvington",,,,,Y,Metro North: Irvington,www.scenichudson.org/parks/shparkirvington,Ned Sullivan,,,,,No Pier Fishing,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,Irvington,Municipality,,,41.03740523,-73.87453396,1,
414ddccf-8f3e-446e-a25f-c8ff55fa543f,"Pierson Park, Rte 9W, by train station",2024-04-18 17:38:51 UTC,Sara Eichner,SRID=4326;POINT(-73.86812332 41.07633212),41.07633212,-73.86812332,646310,FISH,784,Pierson Park,,"Rte 9W, by train station",,Day,,,Y,Metro North: Tarrytown,www.tarrytownny.gov/parks-and-recreation-department,Dan Walczewski,(914) 631-8347,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,Tarrytown,Municipality,,,41.07633212,-73.86812332,,
1b927c21-1aa6-42cf-920c-9cce791752ba,"Lents Cove Park, Rte 9A, West on Bleakley Ave, Right at fork to John Walsh blvd, Follow signs for park",2024-04-18 17:38:51 UTC,Sara Eichner,SRID=4326;POINT(-73.94323079 41.27242229),41.27242229,-73.94323079,646293,FISH,80,Lents Cove Park,,"Rte 9A, West on Bleakley Ave, Right at fork to John Walsh blvd, Follow signs for park",,Day,,,,,,,,,,,Seasonal,,,,,,,,Y,,,,,,Y,Y,,,,,,,,,,,,,,Municipality,,,41.27242229,-73.94323079,,
3f7e48e0-ed26-4c67-bda8-70d800976026,"Steamboat Waterfront Park, Rte 9A, West on Kings Ferry Rd, West on Riverview Ave",2024-04-18 17:38:51 UTC,Sara Eichner,SRID=4326;POINT(-73.96482848 41.24950841),41.24950841,-73.96482848,646287,FISH,786,Steamboat Waterfront Park,,"Rte 9A, West on Kings Ferry Rd, West on Riverview Ave",,10-Jun,,,,,,John Palmiotto,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,Cortlandt,Municipality,,,41.24950841,-73.96482848,,
98ce569f-eec8-43eb-a176-d065899196b1,"Ossining Westerly Marina, 7 Westerly Rd, Ossining, NY 10562",2024-04-18 17:38:51 UTC,Sara Eichner,SRID=4326;POINT(-73.86788308 41.15963324),41.15963324,-73.86788308,646212,MPBL,782,Ossining Westerly Marina,,"7 Westerly Rd, Ossining, NY 10562",,Mon-Fri 8:00 AM-6:00 PM; Sat 8:00 AM-5:00 PM; Sun 9:00 AM-12:00 PM,,,Y,Metro North: Ossining,https://westerlymarina.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,41.15963324,-73.86788308,,
f8e59d4c-b403-40b4-b098-562ab1b96bfd,"Half Moon Bay Marina, 80 Half Moon Bay Dr, Croton-on-Hudson, NY 10520",2024-04-18 17:38:51 UTC,Sara Eichner,SRID=4326;POINT(-73.88819701 41.19941905),41.19941905,-73.88819701,646137,MPBL,775,Half Moon Bay Marina,,"80 Half Moon Bay Dr, Croton-on-Hudson, NY 10520",,Open Daily 12:00 AM-11:59 PM,,,,,www.hmbmarina.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,41.19941905,-73.88819701,,
babebc00-ae9f-4148-aa65-0b81fb47e8a9,George's Island Park,2024-04-18 17:38:51 UTC,Sara Eichner,SRID=4326;POINT(-73.9428852 41.23961619),41.23961619,-73.9428852,646125,FISH,833,George's Island Park,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,41.23961619,-73.9428852,,
7cc899b5-a7f4-4c97-aa87-bdd5f6bc5e64,"JFK Marina, Foot of John F Kennedy Memorial Dr, Yonkers",2024-04-18 17:38:51 UTC,Sara Eichner,SRID=4326;POINT(-73.89616431 40.95459541),40.95459541,-73.89616431,646114,"FISH,HPBL,MPBL",778,JFK Marina,,"Foot of John F Kennedy Memorial Dr, Yonkers",,,,,Y,Metro North: Glenwood,www.yonkersny.gov/government/departments/parks-recreation-conservation/parks-facilities/jfk-marina,"Steve Sansone
",914-377-6430,,,,,,,,,,,,Y,,,,,,Y,Y,,,,,,,,,,,,,City of Yonkers,Municipality,,,40.95459541,-73.89616431,1,
3a14aafa-d018-4fe2-9cab-fac7288673ce,Maceachron Waterfront Park,2024-04-18 17:38:51 UTC,Sara Eichner,SRID=4326;POINT(-73.88525865 40.99823811),40.99823811,-73.88525865,646039,MPBL,547,Maceachron Waterfront Park,,,,,,,Y,Metro North: Hastings on Hudson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.99823811,-73.88525865,,
1cf27ac8-6141-4952-af9b-82d235a03b33,Maithiessen Park,2024-04-18 17:38:51 UTC,Sara Eichner,SRID=4326;POINT(-73.87311441 41.04212766),41.04212766,-73.87311441,646005,"FISH,HPBL",886,Maithiessen Park,,,,,,,Y,Metro North: Irvington,,,,,,,,,,,,,,,Y,,Y,,Y,,Y,,,,,,,,,,,,,,,,,,41.04212766,-73.87311441,1,
01c00e9e-dd68-4d71-a5d3-67e6a56a1945,"Senasqua Park, Rte 9, East on Senasqua Rd, on left",2024-04-18 17:38:50 UTC,Sara Eichner,SRID=4326;POINT(-73.89110901 41.20262497),41.20262497,-73.89110901,645832,FISH,785,Senasqua Park,,"Rte 9, East on Senasqua Rd, on left",,Day,,,,,crotononhudson-ny.gov,Mark Duncan,(914) 271-3006,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,Croton-on-Hudson,Municipality,,,41.20262497,-73.89110901,,
659cb0c4-d503-4cee-9a91-8876f0a599fa,"Annsville Creek Preserve, Rte 9, Main St/Peekskill exit, R. Main St, R. North Water St to Annsville Preserve",2024-04-18 17:38:50 UTC,Sara Eichner,SRID=4326;POINT(-73.9359524 41.29397097),41.29397097,-73.9359524,645753,FISH,"765, 798",Annsville Creek Preserve,,"Rte 9, Main St/Peekskill exit, R. Main St, R. North Water St to Annsville Preserve",,Day,,,,,www.hookandbullet.com/fishing-annsville-creek-peekskill-ny/,Catherine Montaldo (Superintendent of Recreation),914-734-7275,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,,,,,,,,,City of Peekskill,Municipality,,,41.29397097,-73.9359524,,
8c6f8e76-d022-471c-902e-468455a74e24,"Louis Engel Waterfront Park, 1 Westerly Rd, Ossining, NY 10562",2024-04-18 17:38:50 UTC,Sara Eichner,SRID=4326;POINT(-73.86998518 41.15489436),41.15489436,-73.86998518,645735,FISH,"793, 865",Louis Engel Waterfront Park,,"1 Westerly Rd, Ossining, NY 10562",,,,Y,Y,Metro North: Ossining,,,,,,,,Y,Ossining Boat & Canoe Club,"Volunteeris provide everyone in the Ossining
community with affordable access
to the Hudson River.",https://www.obcc.org/,Ossining Boat & Canoe Club,,,Y,,,,Y,,Y,,,,,,,,,,,,,,,,,,41.15489436,-73.86998518,,
b5ee1cee-28d8-4e40-98d6-73d946a2bfea,"Horan's Landing, 57 River St, Sleepy Hollow",2024-04-18 17:38:50 UTC,Sara Eichner,SRID=4326;POINT(-73.86851094 41.08087344),41.08087344,-73.86851094,645724,"FISH,HPBL",776,Horan's Landing,,"57 River St, Sleepy Hollow",,,,,Y,Metro North: Tarrytown,http://visitsleepyhollow.com/things-to-do/waterfront/,Matthew Arone,(914) 366-5109,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,Sleepy Hollow,Municipality,,,41.08087344,-73.86851094,1,
2906b7b2-7a9f-439a-88c0-5622410908ca,"Habirshaw Park on the Hudson, 35 Alexander St, Yonkers, NY 10701",2024-04-18 17:38:50 UTC,Sara Eichner,SRID=4326;POINT(-73.90229997 40.93810075),40.93810075,-73.90229997,645621,"FISH,HPBL,MPBL","767, 769, 805",Habirshaw Park on the Hudson,,"35 Alexander St, Yonkers, NY 10701","It’s rare indeed to find a spot like this so close to any downtown — that’s why we worked with the City of Yonkers and Westchester County to protect it, allowing for the creation of an inviting riverfront park. Sunbathers can stretch out on its lawn and enjoy views of the iconic Palisades. The restored tidal marsh and beach provide an ideal “outdoor classroom” for local youth to explore the river courtesy of the Sarah Lawrence College Center for the Urban River at Beczak. For inquiries, call CURB at 914-377-1900.",,,,Y,Metro North: Yonkers,www.centerfortheurbanriver.org/,Ryan Palmer,(914) 377-1901,,,"Watch for powerboats, tugs",also: www.scenichudson.org,Y,,"The restored tidal marsh and beach provide an ideal “outdoor classroom” for local youth to explore the river courtesy of the Sarah Lawrence College Center for the Urban River at Beczak. For inquiries, call CURB at 914-377-1900.","https://www.centerfortheurbanriver.org, https://www.scenichudson.org",,,,Y,,Y,,,,Y,Y,,,,,,,,,,,,,Westchester County,County,,,40.93810075,-73.90229997,1,
101b59ae-039f-4dfa-ac46-bf4b4ec2300b,"Yonkers Corinthian Yacht Club, 771 Warburton Ave, Yonkers, NY 10701",2024-04-18 17:38:50 UTC,Sara Eichner,SRID=4326;POINT(-73.89266128 40.9626167),40.9626167,-73.89266128,645610,MPBL,790,Yonkers Corinthian Yacht Club,,"771 Warburton Ave, Yonkers, NY 10701",,,,,,,,"771 Warburton Avenue
Yonkers, NY 10701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,40.9626167,-73.89266128,,
f9421b06-1ffa-4f60-becf-676d2a557541,Riverfront Green Park,2024-04-18 17:38:49 UTC,Sara Eichner,SRID=4326;POINT(-73.93127255 41.28610385),41.28610385,-73.93127255,645600,FISH,885,Riverfront Green Park,,,,,,,Y,Metro North: Peekskill,,,,,,,,Y,,,,,,,Y,,Y,,,,Y,,,,,,,,,,,,,,,,,,41.28610385,-73.93127255,,
97cdc020-c0e5-4f02-8d74-5122b31151f5,Kinnally Cove Park,2024-04-18 17:38:49 UTC,Sara Eichner,SRID=4326;POINT(-73.88472839 40.99722327),40.99722327,-73.88472839,645555,FISH,858,Kinnally Cove Park,,,,,,,Y,Metro North: Hastings on Hudson,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,40.99722327,-73.88472839,,
015fcfae-22fb-41de-a21a-b533ce8b9c03,"Washington Irving Boat Club, 238 Green St, Tarrytown, NY 10591",2024-04-18 17:38:49 UTC,Sara Eichner,SRID=4326;POINT(-73.86660947 41.07202187),41.07202187,-73.86660947,645527,MPBL,788,Washington Irving Boat Club,,"238 Green St, Tarrytown, NY 10591",,,,,Y,Metro North: Tarrytown,wiboatclub.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,41.07202187,-73.86660947,,
6851b752-aa04-4e9a-a53f-7ee59e29fbe3,"Hudson Highlands State Park, Rte 6D South of Bear Mountain Circle in T. Cortland",2024-04-18 17:38:49 UTC,Sara Eichner,SRID=4326;POINT(-73.93708314 41.29721787),41.29721787,-73.93708314,645522,FISH,"766, 797",Hudson Highlands State Park,,Rte 6D South of Bear Mountain Circle in T. Cortland,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,Y,Y,,,,,,,,,,,,,,State Park,,,41.29721787,-73.93708314,,
acd8a66c-4062-4df6-863f-63425eae92a0,"Croton Point Park, Rte 9W, West on Croton Point Rd, over tracks to park, Rte 9W to Croton Point, West at station, through parking lot to launch",2024-04-18 17:38:49 UTC,Sara Eichner,SRID=4326;POINT(-73.89378281 41.18165743),41.18165743,-73.89378281,645520,"FISH,SWIM","818, 819, 821, 770, 771",Croton Point Park,,"Rte 9W, West on Croton Point Rd, over tracks to park, Rte 9W to Croton Point, West at station, through parking lot to launch",and cultural resource.,"Sat + Sun 10 am - 6:30 pm, swimming 11-6:30",,Y,Y,Metro North: Croton on Hudson,https://parks.westchestergov.com/croton-point-park,Ron anderson,(914) 862-5290,,,,"Seasonal, Low Tide Access",Y,Hudson River Recreation,,www.kayakhudson.com/,Hudson River Recreation,,,Y,,Y,,Y,Y,Y,Y,,,,,,,,,,,,,Westchester County Croton-on-Hudson,"County, Municipality",,,41.18165743,-73.89378281,0,
6d008287-00e8-47c9-89c9-ff06aeaffa87,"Peekskill Landing, Rte 9W in Peekskill, West on Hudson Ave, follow train signs to park (just north of station)",2024-04-18 17:38:49 UTC,Sara Eichner,SRID=4326;POINT(-73.93099368 41.28913408),41.28913408,-73.93099368,645440,FISH,783,Peekskill Landing,,"Rte 9W in Peekskill, West on Hudson Ave, follow train signs to park (just north of station)",,Day,,,Y,Metro North: Peekskill,https://parks.ny.gov/boating/launch-sites.aspx?way=hudson%20river&cnty=Westchester&sort=4,Catherine Montaldo (Superintendent of Recreation),914-734-7275,,,,,,,,,,,,Y,,,,,,Y,Y,,,,,,,,,,,,,Peekskill,Municipality,,,41.28913408,-73.93099368,,
a5c367c0-21ba-4068-a0b9-41040b81f4c2,Croton Landing Park,2024-04-18 17:38:49 UTC,Sara Eichner,SRID=4326;POINT(-73.89648788 41.20709291),41.20709291,-73.89648788,645203,"FISH,HPBL",817,Croton Landing Park,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,Y,,Y,,,,,,,,,,,,,,,,,,41.20709291,-73.89648788,0,
69e3b62f-13a0-4fd4-aae7-64e59aff488d,"Pearl St, Pearl St",2024-04-18 17:38:49 UTC,Sara Eichner,SRID=4326;POINT(-74.21217804 40.66043208),40.66043208,-74.21217804,645068,FISH,1264,Pearl St,,Pearl St,Elizabeth River Trail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.66043208,-74.21217804,,
49485e14-f2a8-4233-9219-228dc9834a66,"Dock St, Dock St",2024-04-18 17:38:49 UTC,Sara Eichner,SRID=4326;POINT(-74.27278478 40.60746298),40.60746298,-74.27278478,644923,FISH,1235,Dock St,,Dock St,,,,,Y,NEC / NJCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.60746298,-74.27278478,,
05c99204-8144-4c26-8033-9dbbcc150dad,"Trenton Ave, Trenton Ave",2024-04-18 17:38:48 UTC,Sara Eichner,SRID=4326;POINT(-74.20498922 40.6462157),40.6462157,-74.20498922,643472,FISH,1255,Trenton Ave,,Trenton Ave,Walkway on bridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6462157,-74.20498922,,
f44e3315-439b-4b20-9144-76ce8347bb80,"S 5th St, S 5th St",2024-04-18 17:38:48 UTC,Sara Eichner,SRID=4326;POINT(-74.20717325 40.65093355),40.65093355,-74.20717325,642385,FISH,1028,S 5th St,,S 5th St,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,40.65093355,-74.20717325,,
f349f375-35d9-457b-afd5-583c69f5b9d6,"Slater Dr, Slater Dr",2024-04-18 17:38:48 UTC,Sara Eichner,SRID=4326;POINT(-74.17781791 40.64979045),40.64979045,-74.17781791,642275,FISH,1258,Slater Dr,,Slater Dr,River walkway and bike path,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.64979045,-74.17781791,,
